date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay,delay_hs,cost_delay_usd,predicted_time_hs,error_abs_hs
2023-09-26 08:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,39.99,clear,11,1.4,1.52,61.52,0,0.1200000000000001,60.00000000000006,2.35376157513293,0.8337615751329301
2023-02-14 22:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,24.22,clear,10,1.31,3.25,52.7,1,1.94,970.0,2.2697531898703955,0.9802468101296045
2023-04-13 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,36.51,clear,20,5.86,7.01,74.56,0,1.1499999999999995,574.9999999999998,6.832039865478048,0.17796013452195147
2023-08-15 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,34.1,clear,5,4.92,5.67,71.7,0,0.75,375.0,5.884254246997443,0.21425424699744333
2023-10-18 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,24.6,clear,5,5.55,5.78,66.22,0,0.23000000000000043,115.00000000000021,6.503797439594909,0.7237974395949092
2023-09-03 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,38.21,clear,6,6.61,8.39,74.53,1,1.7800000000000002,890.0000000000001,7.57326063596324,0.8167393640367608
2023-09-24 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,44.38,clear,10,3.04,3.62,80.07,0,0.5800000000000001,290.00000000000006,3.9644922315284274,0.34449223152842734
2023-08-25 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,25.34,clear,19,2.78,3.15,66.74,0,0.3700000000000001,185.00000000000006,3.731220572818525,0.5812205728185251
2023-10-20 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,32.19,clear,5,5.74,6.03,71.53,0,0.29000000000000004,145.00000000000003,6.763849867147063,0.7338498671470628
2023-03-24 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,32.45,clear,8,4.88,5.53,70.56,0,0.6500000000000004,325.00000000000017,5.800080069800801,0.2700800698008008
2023-03-01 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,22.62,clear,20,6.16,6.75,63.79,0,0.5899999999999999,294.99999999999994,7.083574085798997,0.33357408579899683
2023-03-22 22:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,39.06,snow,11,3.2,7.42,74.43,1,4.22,2110.0,8.382146094278184,0.9621460942781841
2023-07-17 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,32.23,clear,2,5.74,7.66,71.56,1,1.92,960.0,6.778232493199477,0.8817675068005233
2023-01-10 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,39.9,clear,7,2.97,4.02,76.93,0,1.0499999999999994,524.9999999999997,3.9055290382644032,0.11447096173559634
2023-03-20 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,24.41,clear,15,4.71,6.29,65.02,1,1.58,790.0,5.80241984123866,0.4875801587613404
2023-09-15 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,42.26,clear,1,6.74,7.42,77.32,0,0.6799999999999997,339.9999999999999,7.71317392874072,0.29317392874072024
2023-05-14 17:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,39.49,clear,17,3.21,5.13,74.73,1,1.92,960.0,4.3878359961862365,0.7421640038137634
2023-03-01 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,41.09,rain,12,5.09,12.02,76.51,1,6.93,3465.0,10.106393819928737,1.9136061800712625
2023-04-27 16:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,24.92,clear,18,3.0,3.16,64.78,0,0.16000000000000014,80.00000000000007,3.9473070348557555,0.7873070348557554
2023-08-03 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,23.47,clear,10,5.52,6.81,65.43,1,1.29,645.0,6.561284774708979,0.2487152252910203
2023-11-13 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,38.8,clear,15,3.2,3.36,74.26,0,0.1599999999999997,79.99999999999984,4.106280897284913,0.7462808972849131
2023-04-19 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,41.54,clear,8,3.24,5.16,76.13,1,1.92,960.0,4.220589446731402,0.9394105532685986
2023-05-20 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,36.08,clear,6,6.54,7.41,73.06,0,0.8700000000000001,435.00000000000006,7.515353160275269,0.10535316027526864
2023-03-18 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,27.44,clear,20,6.29,6.47,67.11,0,0.17999999999999972,89.99999999999986,7.085642968656549,0.615642968656549
2023-05-24 22:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,40.48,rain,2,5.07,9.45,76.09,1,4.379999999999999,2189.9999999999995,10.01029637962278,0.5602963796227804
2023-04-01 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,34.26,clear,3,5.79,7.05,72.98,1,1.2599999999999998,629.9999999999999,6.754732652152965,0.2952673478470347
2023-11-03 22:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,24.5,clear,19,1.31,1.34,52.86,0,0.030000000000000027,15.000000000000014,2.1202472668710577,0.7802472668710576
2023-12-01 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,40.18,clear,20,5.96,6.18,77.13,0,0.21999999999999975,109.99999999999987,6.9293453494495045,0.7493453494495048
2023-01-12 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,38.96,clear,6,2.96,4.82,76.27,1,1.8600000000000003,930.0000000000001,3.9665928306876705,0.8534071693123297
2023-03-04 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,35.74,clear,20,2.92,4.76,74.02,1,1.8399999999999999,919.9999999999999,3.9328661134704705,0.8271338865295292
2023-05-25 23:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,21.2,rain,17,1.29,4.31,51.01,1,3.0199999999999996,1509.9999999999998,6.191508843252165,1.8815088432521652
2023-10-21 11:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,21.89,clear,4,4.66,4.83,63.29,0,0.16999999999999993,84.99999999999997,5.6558546889926475,0.8258546889926475
2023-04-27 23:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,30.0,clear,19,1.34,3.29,55.94,1,1.95,975.0,2.479248294879362,0.8107517051206381
2023-08-06 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,29.76,clear,3,2.84,3.39,69.83,0,0.5500000000000003,275.0000000000001,3.903560281258306,0.513560281258306
2023-02-03 15:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,33.56,white wind,20,3.41,5.54,57.93,1,2.13,1065.0,6.651253271958328,1.1112532719583283
2023-01-31 04:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,24.81,clear,12,1.31,2.71,53.03,1,1.4,700.0,2.309627747006376,0.4003722529936238
2023-10-18 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,26.88,clear,18,5.6,5.88,67.82,0,0.28000000000000025,140.0000000000001,6.423444363215986,0.5434443632159862
2023-02-01 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,31.9,rain,5,2.87,10.39,71.33,1,7.5200000000000005,3760.0000000000005,7.817914853894393,2.572085146105608
2023-08-03 13:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,21.67,clear,3,2.74,4.24,64.17,1,1.5,750.0,3.8528633483186576,0.3871366516813426
2023-07-27 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,21.84,clear,20,2.74,4.36,64.29,1,1.62,810.0,3.7770167783162645,0.5829832216837358
2023-04-24 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,27.66,rain,1,4.78,10.97,67.26,1,6.19,3095.0,9.589407949324247,1.3805920506757534
2023-09-26 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,39.92,white wind,1,7.44,10.17,76.94,1,2.7299999999999995,1364.9999999999998,11.616342867303054,1.4463428673030538
2023-07-08 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,43.19,rain,12,6.04,9.31,79.23,1,3.2700000000000005,1635.0000000000002,11.05301120211843,1.7430112021184296
2023-07-05 18:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,41.66,clear,4,1.42,1.56,62.46,0,0.14000000000000012,70.00000000000006,2.327978354597164,0.7679783545971639
2023-05-20 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,32.49,clear,18,2.87,4.52,71.74,1,1.6499999999999995,824.9999999999998,3.8883880166604703,0.6316119833395293
2023-09-10 07:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,24.44,clear,12,2.99,4.37,64.46,1,1.38,690.0,4.145130173353191,0.22486982664680877
2023-06-18 00:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,24.41,clear,18,6.21,7.88,65.02,1,1.67,835.0,7.277875589826677,0.6021244101733227
2023-01-03 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,29.93,clear,4,5.68,7.68,69.95,1,2.0,1000.0,6.702045529783011,0.9779544702169884
2023-12-25 23:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,36.73,clear,12,4.98,6.67,73.51,1,1.6899999999999995,844.9999999999998,6.078363452060505,0.5916365479394949
2023-09-19 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,28.78,clear,13,5.65,6.9,69.15,1,1.25,625.0,6.764918444848438,0.1350815551515625
2023-08-24 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,24.68,clear,7,3.0,3.99,64.62,0,0.9900000000000002,495.0000000000001,4.045390330466922,0.055390330466921434
2023-01-16 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,27.03,clear,16,3.03,4.2,66.22,0,1.1700000000000004,585.0000000000002,4.049448932175148,0.1505510678248525
2023-02-10 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,33.32,white wind,7,7.21,12.82,72.32,1,5.61,2805.0,12.617220080744307,0.20277991925569339
2023-02-08 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,43.99,clear,14,6.8,8.44,78.51,1,1.6399999999999997,819.9999999999999,7.901356705761528,0.5386432942384713
2023-05-26 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,30.72,snow,5,5.7,12.32,70.5,1,6.62,3310.0,10.72464910306213,1.5953508969378696
2023-04-04 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,20.64,clear,4,4.63,6.12,62.43,1,1.4900000000000002,745.0000000000001,5.772910659457033,0.3470893405429667
2023-08-25 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,33.31,snow,4,3.12,6.84,70.51,1,3.7199999999999998,1859.9999999999998,7.716458082216947,0.8764580822169474
2023-04-17 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,38.79,clear,3,3.2,4.02,74.25,0,0.8199999999999994,409.9999999999997,4.193885444703779,0.17388544470377987
2023-05-24 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,29.05,clear,16,4.81,5.85,68.22,0,1.04,520.0,5.856736132824377,0.00673613282437735
2023-01-26 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,27.34,clear,2,5.61,6.88,68.14,1,1.2699999999999996,634.9999999999998,6.707246818553026,0.17275318144697405
2023-03-18 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,34.67,clear,11,4.93,5.69,72.09,0,0.7600000000000007,380.00000000000034,5.9306455520079675,0.2406455520079671
2023-09-14 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,35.14,clear,2,4.95,5.16,72.42,0,0.20999999999999996,104.99999999999999,5.836541466919996,0.6765414669199963
2023-05-30 15:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,26.79,rain,1,3.02,5.85,66.06,1,2.8299999999999996,1414.9999999999998,8.394397640939282,2.544397640939282
2023-08-29 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,32.84,white wind,17,14.39,20.77,71.99,1,6.379999999999999,3189.9999999999995,19.226503435517962,1.5434965644820373
2023-02-09 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,23.88,clear,7,6.19,7.74,64.66,1,1.5499999999999998,774.9999999999999,7.127778568832569,0.6122214311674314
2023-03-01 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,27.72,clear,5,4.78,5.05,67.3,0,0.2699999999999996,134.99999999999977,5.81196612052777,0.7619661205277701
2023-06-13 23:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,40.95,clear,2,5.08,6.05,76.42,0,0.9699999999999998,484.9999999999999,6.1246340870964575,0.07463408709645769
2023-03-24 11:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,36.62,rain,14,1.38,4.88,59.64,1,3.5,1750.0,6.335749964635757,1.455749964635757
2023-12-07 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,21.18,rain,3,5.46,7.87,63.83,1,2.41,1205.0,9.6863846843817,1.8163846843817
2023-02-22 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,36.71,snow,20,5.86,10.93,74.7,1,5.069999999999999,2534.9999999999995,10.798669991719873,0.13133000828012698
2023-05-26 04:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,40.18,clear,14,1.41,2.27,61.63,0,0.8600000000000001,430.00000000000006,2.2852060694739915,0.015206069473991501
2023-11-20 20:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,36.83,rain,5,1.38,5.81,59.76,1,4.43,2215.0,6.26958440226395,0.4595844022639506
2023-08-30 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,26.0,clear,4,2.79,3.45,67.2,0,0.6600000000000001,330.00000000000006,3.8455085298864713,0.3955085298864711
2023-09-02 18:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,44.05,clear,8,5.16,7.07,78.55,1,1.9100000000000001,955.0000000000001,6.153241044475218,0.9167589555247826
2023-05-17 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,26.28,clear,10,5.59,6.61,67.4,0,1.0200000000000005,510.0000000000002,6.588378927184375,0.021621072815625197
2023-04-08 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,22.44,clear,19,6.15,7.54,63.67,1,1.3899999999999997,694.9999999999999,7.187861464564886,0.3521385354351141
2023-06-27 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,31.29,rain,11,5.72,8.96,70.9,1,3.240000000000001,1620.0000000000005,10.657898173369585,1.697898173369584
2023-01-19 09:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,29.27,clear,13,1.34,1.44,55.53,0,0.09999999999999987,49.999999999999936,2.2949839394107237,0.8549839394107237
2023-12-10 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,40.41,clear,5,6.68,7.15,76.04,0,0.47000000000000064,235.0000000000003,7.581862504732665,0.4318625047326643
2023-10-02 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,32.71,clear,17,4.89,6.41,70.74,1,1.5200000000000005,760.0000000000002,5.800355620422445,0.6096443795775555
2023-03-18 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,29.24,white wind,5,12.03,17.9,68.35,1,5.869999999999999,2934.9999999999995,17.309135432273454,0.5908645677265447
2023-05-25 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,24.45,clear,9,2.77,4.02,66.11,1,1.2499999999999996,624.9999999999998,3.8716279391901045,0.14837206080989507
2023-06-06 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,23.71,clear,2,5.52,6.14,65.6,0,0.6200000000000001,310.00000000000006,6.336492067649979,0.19649206764997906
2023-01-08 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,24.95,clear,12,2.78,2.89,66.47,0,0.11000000000000032,55.000000000000156,3.7551912602299367,0.8651912602299365
2023-02-19 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,24.81,clear,6,2.78,3.99,66.37,1,1.2100000000000004,605.0000000000002,3.689639806817902,0.3003601931820983
2023-10-16 20:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,41.23,clear,17,1.41,2.66,62.22,1,1.2500000000000002,625.0000000000001,2.3353384026671375,0.3246615973328626
2023-04-16 00:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,25.91,rain,7,6.25,9.52,66.06,1,3.2699999999999996,1634.9999999999998,11.098862004653462,1.5788620046534625
2023-03-10 09:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,22.43,rain,5,1.3,5.48,51.7,1,4.180000000000001,2090.0000000000005,6.159475259973014,0.6794752599730138
2023-12-23 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,40.37,clear,14,5.07,5.34,76.02,0,0.2699999999999996,134.99999999999977,5.98863071374134,0.6486307137413405
2023-09-29 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,42.68,clear,16,6.75,7.01,77.61,0,0.2599999999999998,129.9999999999999,7.829285961583182,0.8192859615831818
2023-03-13 17:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,22.82,white wind,2,3.25,8.77,51.92,1,5.52,2760.0,7.9740211143349224,0.7959788856650771
2023-07-23 16:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,42.06,clear,19,1.42,1.98,62.68,0,0.56,280.0,2.4119611229666047,0.4319611229666047
2023-06-27 14:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,31.19,clear,16,3.08,5.04,69.06,1,1.96,980.0,4.1665282210301395,0.8734717789698605
2023-01-19 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,38.89,clear,12,2.96,4.44,76.22,1,1.4800000000000004,740.0000000000002,4.12803226406288,0.31196773593712024
2023-12-09 16:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,34.4,rain,10,2.9,10.14,73.08,1,7.24,3620.0,8.201096268986738,1.9389037310132622
2023-07-07 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,43.98,clear,7,3.03,4.22,79.79,0,1.19,595.0,3.967790093381226,0.25220990661877396
2023-07-30 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,38.94,clear,14,2.96,4.03,76.26,0,1.0700000000000003,535.0000000000001,4.07729584929109,0.047295849291089986
2023-01-31 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,31.51,rain,14,5.72,13.59,71.06,1,7.87,3935.0,10.909198519080206,2.6808014809197935
2023-10-05 23:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,24.3,clear,16,4.71,6.04,64.95,1,1.33,665.0,5.811420561013335,0.22857943898666466
2023-02-13 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,40.16,white wind,11,8.04,12.78,75.18,1,4.74,2370.0,13.089961224617909,0.30996122461790954
2023-10-19 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,21.71,clear,4,5.48,5.78,64.2,0,0.2999999999999998,149.99999999999991,6.369076403511184,0.589076403511184
2023-03-01 06:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,40.9,rain,14,5.98,11.89,77.63,1,5.91,2955.0,11.380032855711278,0.5099671442887228
2023-09-26 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,29.88,rain,19,3.07,7.68,68.17,1,4.609999999999999,2304.9999999999995,8.393548403187335,0.7135484031873354
2023-03-18 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,30.27,clear,20,6.37,6.75,69.06,0,0.3799999999999999,189.99999999999994,7.285171188201787,0.5351711882017867
2023-02-04 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,38.77,clear,18,6.63,7.65,74.92,0,1.0200000000000005,510.0000000000002,7.591840646868391,0.05815935313160914
2023-04-20 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,35.63,clear,6,5.83,7.8,73.94,1,1.9699999999999998,984.9999999999999,6.773582867888547,1.0264171321114528
2023-02-19 19:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,31.48,snow,9,1.35,3.67,56.76,1,2.32,1160.0,6.460906511627543,2.7909065116275427
2023-08-26 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,30.01,clear,17,3.07,3.41,68.26,0,0.3400000000000003,170.00000000000014,4.1011858650571344,0.6911858650571343
2023-04-22 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,24.01,rain,4,4.7,12.17,64.75,1,7.47,3735.0,9.76845995536394,2.401540044636059
2023-05-04 04:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,26.95,white wind,5,3.31,9.83,54.23,1,6.52,3260.0,8.5578406749798,1.2721593250201995
2023-09-05 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,30.67,rain,11,6.38,11.8,69.34,1,5.420000000000001,2710.0000000000005,11.078536570009277,0.7214634299907239
2023-05-19 10:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,44.02,clear,16,1.43,1.9,63.78,0,0.47,235.0,2.122619948160831,0.22261994816083108
2023-08-13 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,43.08,clear,6,6.77,7.93,77.88,0,1.1600000000000001,580.0000000000001,7.716514928527969,0.21348507147203044
2023-04-03 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,34.75,clear,11,5.81,6.23,73.32,0,0.4200000000000008,210.0000000000004,6.6835396263331965,0.4535396263331961
